Date,Open,Close,Volume
2020-08-02,102.58380758893526,101.08275129874121,6866
2020-08-03,103.91202070494259,104.24270407846171,3566
2020-08-04,102.84117151532433,101.8267622341533,1975
2020-08-05,100.49295207528716,101.4773518879429,8212
2020-08-06,99.87731578564333,100.73894483646265,2262
2020-08-07,99.66463384300516,101.50227330650905,6047
2020-08-08,105.5737746547051,104.31705741525542,8382
2020-08-09,102.34035593911238,101.49798177784804,7231
2020-08-10,102.40377981511402,103.29225930682254,4327
2020-08-11,100.54545256917474,100.13679739497859,6630
2020-08-12,97.86805452858238,99.13258461107748,3259
2020-08-13,101.79429299554901,100.19429120075424,2257
2020-08-14,100.75722635460818,100.65277215687227,1464
2020-08-15,98.10133308116873,98.61592247510433,4294
2020-08-16,97.43962752412301,98.07675842110937,7774
2020-08-17,98.34063263906073,98.38459924844882,8431
2020-08-18,96.9360920441093,96.78775616791985,2230
2020-08-19,97.41384334920195,98.71415945742558,4805
2020-08-20,98.49645889482234,96.90813366938396,7419
2020-08-21,96.66552895729589,97.58284811530935,6750
2020-08-22,100.49770998090804,101.22873718031083,4856
2020-08-23,102.3636001938539,102.79987122613029,4135
2020-08-24,98.52494880236323,97.68188624660922,7953
2020-08-25,98.01080408492277,97.49418663878981,7034
2020-08-26,96.96908135696964,97.61772219104199,5589
2020-08-27,98.09062201018527,99.51513901751272,2546
2020-08-28,96.62410704571533,97.74276061055302,7065
2020-08-29,97.39457117164214,96.31803603831385,2094
2020-08-30,97.40518671706434,98.54916586618702,3411
2020-08-31,99.82414717734746,100.31166597422862,3617
2020-09-01,97.79132011934665,97.69030862724189,9954
2020-09-02,95.91797897040938,97.23645698981106,5145
2020-09-03,95.88895894115578,96.44617738125343,3775
2020-09-04,93.96080160415327,94.67488426522547,7628
2020-09-05,98.9044382677879,97.1557939452521,4155
2020-09-06,98.7556392326745,98.76380355856907,4970
2020-09-07,96.87876513011487,95.42207869990777,8972
2020-09-08,98.20295700898663,97.91758998673897,9775
2020-09-09,101.43364138440901,102.16102929695063,6415
2020-09-10,104.67804959098973,103.54376652808216,5331
2020-09-11,102.27581359230697,101.07064797583261,2942
2020-09-12,100.6077624024538,99.62653495974376,7026
2020-09-13,103.57673877938797,103.55483148055283,9301
2020-09-14,102.29143505599365,102.41839818122577,1191
2020-09-15,101.86682052948716,101.55529393610516,1861
2020-09-16,103.38401877226441,104.87015950703137,7711
2020-09-17,102.32803012699377,102.15122134796528,1649
2020-09-18,101.8090743767816,101.58614879307594,5134
2020-09-19,96.18420536276349,94.65820690758237,8587
2020-09-20,94.2557537211575,93.45695601050231,9828
2020-09-21,92.65741393018058,93.53960226055665,2036
2020-09-22,89.92874592559441,90.86917776217885,5131
2020-09-23,94.28087844599644,92.82027943843667,3148
2020-09-24,90.40915673068373,90.00534833032326,6457
2020-09-25,90.62468432322085,89.78520225145877,7079
2020-09-26,90.0884133480632,89.83151782886155,3430
2020-09-27,93.45858321748085,92.58825206501,2879
2020-09-28,89.44282974420835,89.81376811435645,8542
2020-09-29,92.8258052702021,93.18505210744271,3011
2020-09-30,92.50208810036257,93.45700885015182,4373
2020-10-01,90.80875236714316,90.44574082984734,8357
2020-10-02,90.89577080480848,92.37196439358375,2289
2020-10-03,92.43160927035406,91.60085318296146,2447
2020-10-04,91.48302218123456,90.71030199883569,4199
2020-10-05,90.3305117963097,90.34909019176014,7381
2020-10-06,89.31783411344495,90.4073570867563,8522
2020-10-07,89.4007168649998,91.31140192325674,7059
2020-10-08,91.96164404283574,91.88468723403597,4183
2020-10-09,95.06392274641748,94.56536284246701,6462
2020-10-10,92.46749850201435,92.66973856856727,4216
2020-10-11,96.10406461813069,95.88601178282951,4136
2020-10-12,92.51780681866477,93.51331298738454,4318
2020-10-13,92.62137730715493,92.43859253834226,3782
2020-10-14,93.60259276747007,93.50775853383102,8657
2020-10-15,95.14661382565157,94.34277236212884,5920
2020-10-16,92.19852325069408,93.17521147115941,7324
2020-10-17,92.89968835296125,91.65295085731908,7327
2020-10-18,91.33203491175698,91.8886318179952,9417
2020-10-19,90.2010670915112,89.82853122229103,1776
2020-10-20,92.47906758701838,92.4717773207152,6208
2020-10-21,93.14277533028086,93.4029726164005,1687
2020-10-22,92.35459582451519,91.98000085221585,1529
2020-10-23,92.42807216688557,93.27628552279309,6067
2020-10-24,92.99410192849885,93.82622241435203,9080
2020-10-25,95.86028450166593,94.69735879008728,6518
2020-10-26,96.8276383852685,97.22155685206195,3153
2020-10-27,94.56119586253115,94.55569329030496,7094
2020-10-28,93.05135118699556,93.88590329465347,7974
2020-10-29,94.55841615845696,94.95564784511915,5774
2020-10-30,97.39622193945928,95.87549691613043,8692
2020-10-31,95.94977165164023,96.82515239598622,4103
2020-11-01,96.44743489305135,95.90935583846613,3440
2020-11-02,98.80933436485113,99.85331202864955,5135
2020-11-03,97.88287139438938,97.80805237324773,8124
2020-11-04,98.40592123055775,98.26734293107454,6201
2020-11-05,98.90080782201433,98.88494651867224,1844
2020-11-06,97.56255096092777,97.52102965079854,1446
2020-11-07,101.22559255336246,100.17721865335953,4915
2020-11-08,101.74313639951465,102.68966521060523,4109
2020-11-09,103.98275533690409,103.0281107509388,2234
2020-11-10,107.27384729712664,107.19236610671572,7587
2020-11-11,106.85745154336362,105.56333665058641,1226
2020-11-12,107.98551832096183,107.41325048626297,5143
2020-11-13,106.94773674090301,107.7808773469764,8185
2020-11-14,107.61340576576553,107.57994223910775,6558
2020-11-15,108.02608974131014,106.8909006070458,1186
2020-11-16,108.86938648334154,107.60157559850006,3535
2020-11-17,109.3951001914718,108.61220838454209,2932
2020-11-18,107.55054728004613,108.12040424962719,3032
2020-11-19,112.0810560171555,111.2464508318473,2252
2020-11-20,109.53813145824505,110.18558517722963,6509
2020-11-21,106.2996276933037,107.9630872977236,6074
2020-11-22,109.6201583868581,109.36319959425533,2881
2020-11-23,111.99414071203891,111.89877643073693,1269
2020-11-24,111.67773566184778,112.08176588505884,2630
2020-11-25,113.96383057730235,114.51197762864123,5405
2020-11-26,112.96119462728531,112.73790629901835,7139
2020-11-27,111.83647387594169,112.13885704000201,2574
2020-11-28,111.10978052267643,111.90405570429684,2695
2020-11-29,110.46284607287512,110.33740181127006,4258
2020-11-30,113.02467032498475,112.77776742469146,4262
2020-12-01,111.91337195266794,112.62594308745865,2445
2020-12-02,110.8970579595794,109.57596104990559,7263
2020-12-03,110.51536274887843,109.25836900479337,9411
2020-12-04,111.60468137480913,111.17641783711886,1052
2020-12-05,109.09216079395318,109.95564745739868,6570
2020-12-06,107.77706767072803,108.91053084936676,8579
2020-12-07,107.77064228875406,108.98788584259479,2666
2020-12-08,109.94071040862742,109.85728881977336,7901
2020-12-09,108.795858989417,108.34693805663802,3785
2020-12-10,107.0796947028929,106.59588485961065,1719
2020-12-11,108.14794690579988,106.67461016154876,9597
2020-12-12,104.60962758859648,105.13135936074227,7855
2020-12-13,101.99995546130481,102.04108252825111,3294
2020-12-14,99.49414450702645,99.412267667581,9263
2020-12-15,100.39954218036434,99.60910227117267,5482
2020-12-16,99.76624343783719,101.4244161015353,1698
2020-12-17,104.1136641649709,103.46233119588624,8243
2020-12-18,105.74090432621064,105.04230642290928,6918
2020-12-19,105.27446048642898,104.7723703012616,1348
2020-12-20,103.89125943618717,104.23670412314797,6374
2020-12-21,102.42013665775268,102.55129428759162,8869
2020-12-22,102.30307881369893,102.51648018585159,1307
2020-12-23,101.91980921098,101.3042464364119,4416
2020-12-24,102.02025901024082,103.38010877374897,5820
2020-12-25,102.06442727567062,101.02352049341626,4558
2020-12-26,102.3368091395156,102.87356443172368,5478
2020-12-27,104.90573110541204,105.9953784863358,7531
2020-12-28,104.87112522133084,104.5011502965796,5620
2020-12-29,105.77499071238984,106.19529259572043,3985
2020-12-30,107.46206228152363,107.20543722312836,9112
2020-12-31,106.48979152642372,107.21874614687368,9467
2021-01-01,107.74540158108039,106.33809899300446,3547
2021-01-02,106.9257294020268,107.28742883683522,1336
2021-01-03,108.11147066295942,107.34265887781824,3979
2021-01-04,106.28398498109206,105.17173802074554,4968
2021-01-05,105.04717644283443,104.9033572214221,1910
2021-01-06,107.48734242589849,106.9294315175652,2996
2021-01-07,108.7611720079717,110.0056341284654,4129
2021-01-08,112.08188028135353,111.07823555189786,6447
2021-01-09,115.51459236634743,116.04301098743889,7129
2021-01-10,114.97459929450831,114.00891246884117,6850
2021-01-11,116.69940530727442,116.38970569362475,5204
2021-01-12,116.94182673877147,115.72840648832432,8446
2021-01-13,121.2896426775857,121.49001181024393,9519
2021-01-14,118.70234351245735,118.66780442719242,1314
2021-01-15,116.57538011600222,117.14911352541202,2134
2021-01-16,116.02071661654199,115.33094016317236,5876
2021-01-17,111.31401384036508,111.1899892350346,9102
2021-01-18,111.30535694483547,110.9471785724552,9347
2021-01-19,109.08938889699871,108.93237479737908,6592
2021-01-20,110.64919741859538,110.36893746835995,2724
2021-01-21,110.66343312312054,109.41087574573979,4343
2021-01-22,114.77879177413035,113.89201874420552,1886
2021-01-23,115.29972766871745,115.70936941677193,1721
2021-01-24,115.60489997645418,113.91952627374414,8678
2021-01-25,113.92955605023901,112.33277846721325,4357
2021-01-26,114.04200384986311,113.8951653620625,1870
2021-01-27,111.63991947368592,111.41314276707885,7751
2021-01-28,115.61995073169865,114.8989106244024,1497
2021-01-29,116.79888862585607,117.51108672815943,2756
2021-01-30,116.51599222005272,116.7011234169372,2117
2021-01-31,112.8819170644887,112.10443865119974,3828
2021-02-01,115.08508374159939,115.72052607618191,2647
2021-02-02,115.29832491135272,116.49025454854483,7992
2021-02-03,117.17523330948758,118.07695325097569,7771
2021-02-04,113.90165718702681,115.20511790804575,1142
2021-02-05,112.92161590552995,113.27501104305406,3761
2021-02-06,114.58800094983502,114.2097534829622,4435
2021-02-07,113.8547909859762,114.30157487793839,7622
2021-02-08,113.7872452935341,112.89819306653594,8069
2021-02-09,113.96629659258292,115.05332848248108,5512
2021-02-10,111.58969224332799,111.21716040668278,2848
2021-02-11,111.69358473279537,110.71519633689404,3696
2021-02-12,111.8009156478045,112.46220869405288,2717
2021-02-13,112.16209930717967,113.56508101338595,4072
2021-02-14,114.65565232421439,113.61441415307512,3786
2021-02-15,111.55679187617743,111.65588117707544,4791
2021-02-16,109.29566307948264,108.09159189642023,4871
2021-02-17,111.9122429982803,111.19845803504512,2806
2021-02-18,111.58051854370048,112.82275258528051,2504
2021-02-19,109.90219501855141,110.81541681975524,4308
2021-02-20,114.443322887512,113.5779909017117,8117
2021-02-21,114.03274983149949,113.8566275737735,6048
2021-02-22,115.58807094309944,115.47445060351941,9263
2021-02-23,117.59651294924824,116.20638137003918,2690
2021-02-24,119.8438372866654,121.02119364794854,4303
2021-02-25,124.62902830727619,125.1873467371918,4113
2021-02-26,124.70838740312777,124.43515120656875,8850
2021-02-27,125.1625316629415,124.73136138380072,7416
2021-02-28,126.25942209105435,127.77204456302964,2504
2021-03-01,128.9549563475895,130.2785832953419,9924
2021-03-02,127.38888984271964,128.3430917947264,4924
2021-03-03,128.3565340896026,129.07043398558844,9615
2021-03-04,131.65561412466874,131.0673020271895,5485
2021-03-05,126.87839606469439,127.35964392610065,9100
2021-03-06,125.40613969940229,124.51868516101145,9684
2021-03-07,122.30222479528847,120.76530181456992,1191
2021-03-08,121.39795795770544,120.26322468864944,9690
2021-03-09,122.43554080674734,122.17325606970573,5917
2021-03-10,124.82232327605061,125.70470484767077,6831
2021-03-11,125.60579726790021,125.30562525211283,5322
2021-03-12,128.66931961428284,127.73092558535384,7999
2021-03-13,125.70720053781048,126.77061337200614,8282
2021-03-14,121.70968964479982,123.33371752950765,2874
2021-03-15,123.11038192400713,122.907552579823,5763
2021-03-16,123.00487368904744,124.08796019453324,9464
2021-03-17,122.42915991885815,123.12887956081714,2051
2021-03-18,118.64054939689144,119.83056739564327,8538
2021-03-19,118.55505012116915,117.87800069734479,8411
2021-03-20,116.77292740623534,115.84921311162432,7320
2021-03-21,117.92442547388445,116.90795924877519,3105
2021-03-22,118.72900299223802,117.58205937322388,1307
2021-03-23,115.33269616115793,115.59223953008599,8737
2021-03-24,115.11520779398677,115.52772708075925,4359
2021-03-25,113.12716105712,113.72711646534397,4176
2021-03-26,112.07749911294911,113.19571135814373,2251
2021-03-27,114.46902561779555,114.2433246194819,6366
2021-03-28,113.49852675387866,113.60019464750134,2517
2021-03-29,113.26025955012807,114.25794955299753,7226
2021-03-30,112.99614516483038,112.7018563141792,6305
2021-03-31,110.77018298143498,111.68803982847263,6869
2021-04-01,110.14996006677917,110.64552847597706,9039
2021-04-02,108.53763678785174,108.74561828964107,5891
2021-04-03,108.89968277177839,108.78290694822226,5992
2021-04-04,106.15525370054657,105.13318848812344,2961
2021-04-05,110.40078303125543,109.42160627892923,3863
2021-04-06,109.52786493440955,110.33243912134886,7603
2021-04-07,107.37217822792665,108.5681485311067,5567
2021-04-08,108.67658462998749,107.7050721043695,7513
2021-04-09,108.26476422177835,107.65061564121638,5005
2021-04-10,108.60278451907122,106.92975353513583,1183
2021-04-11,108.33856891524734,109.40424733413718,8755
2021-04-12,110.63390144781701,110.55276602459429,4358
2021-04-13,108.89651420794036,108.86496658035693,7615
2021-04-14,108.09413225104315,109.36064863937658,7797
2021-04-15,108.36939115773535,107.953996450851,9728
2021-04-16,103.24287093222611,102.77462126171436,8678
2021-04-17,100.01222911938301,100.26165969140088,6698
2021-04-18,102.78315364112059,103.35344174945074,2273
2021-04-19,106.20303004779507,105.43661494693022,7653
2021-04-20,106.35609751954445,105.33547206196612,2096
2021-04-21,107.72334773586233,107.55310933974985,9002
2021-04-22,108.4723480400768,107.48100840787426,5247
2021-04-23,114.29324705649,113.812594568044,6314
2021-04-24,115.58940389834459,115.8242221112675,4354
2021-04-25,116.07902433606012,114.79055480917305,1270
2021-04-26,113.66688029079697,113.12317360232649,2186
2021-04-27,110.08812264626313,110.46986467965482,7305
2021-04-28,111.66745183275732,110.40407960472133,3398
2021-04-29,108.54985988126153,108.57296524065623,7995
2021-04-30,107.43202374841238,107.31579909224517,8299
2021-05-01,105.25830892490595,106.29773905398471,5182
2021-05-02,103.44666094204425,103.75854373642116,3230
2021-05-03,106.86524910298438,107.25411110198215,7511
2021-05-04,109.10005625388479,107.7937750331058,1128
2021-05-05,108.5672148541729,109.21512944086489,4672
2021-05-06,111.48163093713866,110.64761517652539,5765
2021-05-07,110.54180446403515,112.31136000363743,4970
2021-05-08,109.72274802414765,110.67557056818914,8545
2021-05-09,112.03251813643064,113.15562574628865,6552
2021-05-10,114.28486775960886,114.77228768574953,1627
2021-05-11,111.75995175513832,111.87458747264716,7589
2021-05-12,111.71528611576245,110.87391412369793,3044
2021-05-13,108.686939851781,109.47758582190748,3341
2021-05-14,106.00757862073917,107.02511645940513,6884
2021-05-15,109.12299645983622,107.83651280776488,9185
2021-05-16,111.65335163664845,112.75386949388559,1249
2021-05-17,108.85456127254334,110.6744034905374,3925
2021-05-18,109.86220324086374,110.21820158996141,6043
2021-05-19,110.44970394874926,110.12189138472706,1974
2021-05-20,109.03746710353893,109.37824797218016,8192
2021-05-21,107.0841653531473,108.26506572178361,3672
2021-05-22,105.24275215935886,106.56995220559443,8279
2021-05-23,105.4461307121649,105.78964353011615,8531
2021-05-24,104.63413108221349,105.03943983583413,9662
2021-05-25,104.94847889355164,105.14035808567968,2987
2021-05-26,103.89565258824746,103.84860432498645,1090
2021-05-27,103.39558402944787,104.00116557171565,9721
2021-05-28,101.4290293341233,102.66890038544051,5059
2021-05-29,101.39930081296252,100.57337600519801,3773
2021-05-30,103.11822314965484,102.87070819230914,9383
2021-05-31,103.12140505711014,103.92451315855337,8409
2021-06-01,100.67809163292485,100.96160119848015,5440
2021-06-02,100.99920965667432,101.96503694662698,8347
2021-06-03,104.27336063815511,103.88089439042227,2008
2021-06-04,99.58971956117715,99.9966213352942,4783
2021-06-05,101.62399668665844,100.1097566245344,7646
2021-06-06,100.00963001079901,98.77837981124907,5298
2021-06-07,100.66537948958259,100.61555889821682,5668
2021-06-08,98.78635642158287,100.22737003405533,5287
2021-06-09,95.00799053218154,95.22257125506995,3052
2021-06-10,92.74015875617414,92.77886019783978,7009
2021-06-11,93.15557027469474,92.05045445480582,2716
2021-06-12,93.4135562239444,92.76908769618123,1310
2021-06-13,91.37771873315162,92.01319864585628,5538
2021-06-14,91.67820183107133,93.05202226874795,2260
2021-06-15,90.2082368148589,88.46205781429657,4932
2021-06-16,89.73652804568466,88.99650370434838,1584
2021-06-17,86.30271133625251,85.77540679014112,8616
2021-06-18,86.37333570596397,85.37517534045229,9551
2021-06-19,85.71195556915174,85.83306041328123,3866
2021-06-20,83.9522109757257,83.02437090650751,6898
2021-06-21,83.51440092971062,82.59602444866988,3011
